pasada,grabacion,pattern,window_id,t_start,t_end,slice_path,label_path,mask_path,n_points
5,5_4_14_J_W_resampled,5_pattern_aligned_resampled,3,1725113530,1725117129,data\input\slices\5_4_14_J_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_14_J_W_resampled_3.csv,3600
5,5_4_14_J_W_resampled,5_pattern_aligned_resampled,4a,1725115330,1725117953,data\input\slices\5_4_14_J_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_14_J_W_resampled_4a.csv,3600
5,5_4_15_J_W_resampled,5_pattern_aligned_resampled,1,1725109927,1725113526,data\input\slices\5_4_15_J_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_15_J_W_resampled_1.csv,3600
5,5_4_15_J_W_resampled,5_pattern_aligned_resampled,2a,1725111727,1725115326,data\input\slices\5_4_15_J_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_15_J_W_resampled_2a.csv,3600
5,5_4_15_J_W_resampled,5_pattern_aligned_resampled,3,1725113527,1725117126,data\input\slices\5_4_15_J_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_15_J_W_resampled_3.csv,3600
5,5_4_15_J_W_resampled,5_pattern_aligned_resampled,4a,1725115327,1725117953,data\input\slices\5_4_15_J_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_15_J_W_resampled_4a.csv,3600
5,5_4_16_M_W_resampled,5_pattern_aligned_resampled,1,1725109927,1725113526,data\input\slices\5_4_16_M_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_16_M_W_resampled_1.csv,3600
5,5_4_16_M_W_resampled,5_pattern_aligned_resampled,2a,1725111727,1725115326,data\input\slices\5_4_16_M_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_16_M_W_resampled_2a.csv,3600
5,5_4_16_M_W_resampled,5_pattern_aligned_resampled,3,1725113527,1725117126,data\input\slices\5_4_16_M_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_16_M_W_resampled_3.csv,3600
5,5_4_16_M_W_resampled,5_pattern_aligned_resampled,4a,1725115327,1725117953,data\input\slices\5_4_16_M_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_16_M_W_resampled_4a.csv,3600
5,5_4_1_Q_W_resampled,5_pattern_aligned_resampled,1,1725109929,1725113528,data\input\slices\5_4_1_Q_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_1_Q_W_resampled_1.csv,3600
5,5_4_1_Q_W_resampled,5_pattern_aligned_resampled,2a,1725111729,1725115328,data\input\slices\5_4_1_Q_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_1_Q_W_resampled_2a.csv,3600
5,5_4_1_Q_W_resampled,5_pattern_aligned_resampled,3,1725113529,1725117128,data\input\slices\5_4_1_Q_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_1_Q_W_resampled_3.csv,3600
5,5_4_1_Q_W_resampled,5_pattern_aligned_resampled,4a,1725115329,1725117953,data\input\slices\5_4_1_Q_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_1_Q_W_resampled_4a.csv,3600
5,5_4_2_A_W_resampled,5_pattern_aligned_resampled,1,1725109927,1725113526,data\input\slices\5_4_2_A_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_2_A_W_resampled_1.csv,3600
5,5_4_2_A_W_resampled,5_pattern_aligned_resampled,2a,1725111727,1725115326,data\input\slices\5_4_2_A_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_2_A_W_resampled_2a.csv,3600
5,5_4_2_A_W_resampled,5_pattern_aligned_resampled,3,1725113527,1725117126,data\input\slices\5_4_2_A_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_2_A_W_resampled_3.csv,3600
5,5_4_2_A_W_resampled,5_pattern_aligned_resampled,4a,1725115327,1725117953,data\input\slices\5_4_2_A_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_2_A_W_resampled_4a.csv,3600
5,5_4_3_A_W_resampled,5_pattern_aligned_resampled,1,1725109927,1725113526,data\input\slices\5_4_3_A_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_3_A_W_resampled_1.csv,3600
5,5_4_3_A_W_resampled,5_pattern_aligned_resampled,2a,1725111727,1725115326,data\input\slices\5_4_3_A_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_3_A_W_resampled_2a.csv,3600
5,5_4_3_A_W_resampled,5_pattern_aligned_resampled,3,1725113527,1725117126,data\input\slices\5_4_3_A_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_3_A_W_resampled_3.csv,3600
5,5_4_3_A_W_resampled,5_pattern_aligned_resampled,4a,1725115327,1725117953,data\input\slices\5_4_3_A_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_3_A_W_resampled_4a.csv,3600
5,5_4_4_K_W_resampled,5_pattern_aligned_resampled,1,1725109929,1725113528,data\input\slices\5_4_4_K_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_4_K_W_resampled_1.csv,3600
5,5_4_4_K_W_resampled,5_pattern_aligned_resampled,2a,1725111729,1725115328,data\input\slices\5_4_4_K_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_4_K_W_resampled_2a.csv,3600
5,5_4_4_K_W_resampled,5_pattern_aligned_resampled,3,1725113529,1725117128,data\input\slices\5_4_4_K_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_4_K_W_resampled_3.csv,3600
5,5_4_4_K_W_resampled,5_pattern_aligned_resampled,4a,1725115329,1725117953,data\input\slices\5_4_4_K_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_4_K_W_resampled_4a.csv,3600
5,5_4_5_L_W_resampled,5_pattern_aligned_resampled,1,1725109930,1725113529,data\input\slices\5_4_5_L_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_5_L_W_resampled_1.csv,3600
5,5_4_5_L_W_resampled,5_pattern_aligned_resampled,2a,1725111730,1725115329,data\input\slices\5_4_5_L_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_5_L_W_resampled_2a.csv,3600
5,5_4_5_L_W_resampled,5_pattern_aligned_resampled,3,1725113530,1725117129,data\input\slices\5_4_5_L_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_5_L_W_resampled_3.csv,3600
5,5_4_5_L_W_resampled,5_pattern_aligned_resampled,4a,1725115330,1725117953,data\input\slices\5_4_5_L_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_5_L_W_resampled_4a.csv,3600
5,5_4_6_E_W_resampled,5_pattern_aligned_resampled,1,1725109927,1725113526,data\input\slices\5_4_6_E_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_6_E_W_resampled_1.csv,3600
5,5_4_6_E_W_resampled,5_pattern_aligned_resampled,2a,1725111727,1725115326,data\input\slices\5_4_6_E_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_6_E_W_resampled_2a.csv,3600
5,5_4_6_E_W_resampled,5_pattern_aligned_resampled,3,1725113527,1725117126,data\input\slices\5_4_6_E_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_6_E_W_resampled_3.csv,3600
5,5_4_6_E_W_resampled,5_pattern_aligned_resampled,4a,1725115327,1725117953,data\input\slices\5_4_6_E_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_6_E_W_resampled_4a.csv,3600
5,5_4_7_F_W_resampled,5_pattern_aligned_resampled,1,1725109927,1725113526,data\input\slices\5_4_7_F_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_7_F_W_resampled_1.csv,3600
5,5_4_7_F_W_resampled,5_pattern_aligned_resampled,2a,1725111727,1725115326,data\input\slices\5_4_7_F_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_7_F_W_resampled_2a.csv,3600
5,5_4_7_F_W_resampled,5_pattern_aligned_resampled,3,1725113527,1725117126,data\input\slices\5_4_7_F_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_7_F_W_resampled_3.csv,3600
5,5_4_7_F_W_resampled,5_pattern_aligned_resampled,4a,1725115327,1725117953,data\input\slices\5_4_7_F_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_7_F_W_resampled_4a.csv,3600
5,5_4_8_A_W_resampled,5_pattern_aligned_resampled,1,1725109931,1725113530,data\input\slices\5_4_8_A_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_8_A_W_resampled_1.csv,3600
5,5_4_8_A_W_resampled,5_pattern_aligned_resampled,2a,1725111731,1725115330,data\input\slices\5_4_8_A_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_8_A_W_resampled_2a.csv,3600
5,5_4_8_A_W_resampled,5_pattern_aligned_resampled,3,1725113531,1725117130,data\input\slices\5_4_8_A_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_8_A_W_resampled_3.csv,3600
5,5_4_8_A_W_resampled,5_pattern_aligned_resampled,4a,1725115331,1725117953,data\input\slices\5_4_8_A_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_8_A_W_resampled_4a.csv,3600
5,5_4_9_H_W_resampled,5_pattern_aligned_resampled,1,1725109932,1725113531,data\input\slices\5_4_9_H_W_resampled_1.csv,data\input\labels\5_pattern_aligned_resampled_1.csv,data\input\masks\5_4_9_H_W_resampled_1.csv,3600
5,5_4_9_H_W_resampled,5_pattern_aligned_resampled,2a,1725111732,1725115331,data\input\slices\5_4_9_H_W_resampled_2a.csv,data\input\labels\5_pattern_aligned_resampled_2a.csv,data\input\masks\5_4_9_H_W_resampled_2a.csv,3600
5,5_4_9_H_W_resampled,5_pattern_aligned_resampled,3,1725113532,1725117131,data\input\slices\5_4_9_H_W_resampled_3.csv,data\input\labels\5_pattern_aligned_resampled_3.csv,data\input\masks\5_4_9_H_W_resampled_3.csv,3600
5,5_4_9_H_W_resampled,5_pattern_aligned_resampled,4a,1725115332,1725117953,data\input\slices\5_4_9_H_W_resampled_4a.csv,data\input\labels\5_pattern_aligned_resampled_4a.csv,data\input\masks\5_4_9_H_W_resampled_4a.csv,3600
6,6_5_10_H_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_10_H_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_10_H_W_resampled_1.csv,3600
6,6_5_10_H_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_10_H_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_10_H_W_resampled_2a.csv,3600
6,6_5_10_H_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_10_H_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_10_H_W_resampled_3.csv,3600
6,6_5_10_H_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128038,data\input\slices\6_5_10_H_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_10_H_W_resampled_4a.csv,3600
6,6_5_11_E_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_11_E_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_11_E_W_resampled_1.csv,3600
6,6_5_11_E_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_11_E_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_11_E_W_resampled_2a.csv,3600
6,6_5_11_E_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_11_E_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_11_E_W_resampled_3.csv,3600
6,6_5_11_E_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128020,data\input\slices\6_5_11_E_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_11_E_W_resampled_4a.csv,3600
6,6_5_13_J_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_13_J_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_13_J_W_resampled_1.csv,3600
6,6_5_13_J_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_13_J_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_13_J_W_resampled_2a.csv,3600
6,6_5_13_J_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_13_J_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_13_J_W_resampled_3.csv,3600
6,6_5_13_J_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128038,data\input\slices\6_5_13_J_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_13_J_W_resampled_4a.csv,3600
6,6_5_14_J_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_14_J_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_14_J_W_resampled_1.csv,3600
6,6_5_14_J_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_14_J_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_14_J_W_resampled_2a.csv,3600
6,6_5_14_J_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_14_J_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_14_J_W_resampled_3.csv,3600
6,6_5_14_J_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128018,data\input\slices\6_5_14_J_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_14_J_W_resampled_4a.csv,3600
6,6_5_15_J_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_15_J_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_15_J_W_resampled_1.csv,3600
6,6_5_15_J_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_15_J_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_15_J_W_resampled_2a.csv,3600
6,6_5_15_J_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_15_J_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_15_J_W_resampled_3.csv,3600
6,6_5_15_J_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128019,data\input\slices\6_5_15_J_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_15_J_W_resampled_4a.csv,3600
6,6_5_16_M_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_16_M_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_16_M_W_resampled_1.csv,3600
6,6_5_16_M_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_16_M_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_16_M_W_resampled_2a.csv,3600
6,6_5_16_M_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_16_M_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_16_M_W_resampled_3.csv,3600
6,6_5_16_M_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128019,data\input\slices\6_5_16_M_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_16_M_W_resampled_4a.csv,3600
6,6_5_1_Q_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_1_Q_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_1_Q_W_resampled_1.csv,3600
6,6_5_1_Q_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_1_Q_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_1_Q_W_resampled_2a.csv,3600
6,6_5_1_Q_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_1_Q_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_1_Q_W_resampled_3.csv,3600
6,6_5_1_Q_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128038,data\input\slices\6_5_1_Q_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_1_Q_W_resampled_4a.csv,3600
6,6_5_2_A_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_2_A_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_2_A_W_resampled_1.csv,3600
6,6_5_2_A_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_2_A_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_2_A_W_resampled_2a.csv,3600
6,6_5_2_A_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_2_A_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_2_A_W_resampled_3.csv,3600
6,6_5_2_A_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725127479,data\input\slices\6_5_2_A_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_2_A_W_resampled_4a.csv,3600
6,6_5_3_A_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_3_A_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_3_A_W_resampled_1.csv,3600
6,6_5_3_A_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_3_A_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_3_A_W_resampled_2a.csv,3600
6,6_5_3_A_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_3_A_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_3_A_W_resampled_3.csv,3600
6,6_5_3_A_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128038,data\input\slices\6_5_3_A_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_3_A_W_resampled_4a.csv,3600
6,6_5_4_K_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_4_K_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_4_K_W_resampled_1.csv,3600
6,6_5_4_K_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_4_K_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_4_K_W_resampled_2a.csv,3600
6,6_5_4_K_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_4_K_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_4_K_W_resampled_3.csv,3600
6,6_5_4_K_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128038,data\input\slices\6_5_4_K_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_4_K_W_resampled_4a.csv,3600
6,6_5_5_L_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_5_L_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_5_L_W_resampled_1.csv,3600
6,6_5_5_L_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_5_L_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_5_L_W_resampled_2a.csv,3600
6,6_5_5_L_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_5_L_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_5_L_W_resampled_3.csv,3600
6,6_5_5_L_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128038,data\input\slices\6_5_5_L_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_5_L_W_resampled_4a.csv,3600
6,6_5_7_F_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_7_F_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_7_F_W_resampled_1.csv,3600
6,6_5_7_F_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_7_F_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_7_F_W_resampled_2a.csv,3600
6,6_5_7_F_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_7_F_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_7_F_W_resampled_3.csv,3600
6,6_5_7_F_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128038,data\input\slices\6_5_7_F_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_7_F_W_resampled_4a.csv,3600
6,6_5_8_A_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_8_A_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_8_A_W_resampled_1.csv,3600
6,6_5_8_A_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_8_A_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_8_A_W_resampled_2a.csv,3600
6,6_5_8_A_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_8_A_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_8_A_W_resampled_3.csv,3600
6,6_5_8_A_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128038,data\input\slices\6_5_8_A_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_8_A_W_resampled_4a.csv,3600
6,6_5_9_H_W_resampled,6_pattern_aligned_resampled,1,1725119686,1725123285,data\input\slices\6_5_9_H_W_resampled_1.csv,data\input\labels\6_pattern_aligned_resampled_1.csv,data\input\masks\6_5_9_H_W_resampled_1.csv,3600
6,6_5_9_H_W_resampled,6_pattern_aligned_resampled,2a,1725121486,1725125085,data\input\slices\6_5_9_H_W_resampled_2a.csv,data\input\labels\6_pattern_aligned_resampled_2a.csv,data\input\masks\6_5_9_H_W_resampled_2a.csv,3600
6,6_5_9_H_W_resampled,6_pattern_aligned_resampled,3,1725123286,1725126885,data\input\slices\6_5_9_H_W_resampled_3.csv,data\input\labels\6_pattern_aligned_resampled_3.csv,data\input\masks\6_5_9_H_W_resampled_3.csv,3600
6,6_5_9_H_W_resampled,6_pattern_aligned_resampled,4a,1725125086,1725128038,data\input\slices\6_5_9_H_W_resampled_4a.csv,data\input\labels\6_pattern_aligned_resampled_4a.csv,data\input\masks\6_5_9_H_W_resampled_4a.csv,3600
7,7_2_10_H_W_resampled,7_pattern_aligned_resampled,1,1725387554,1725390774,data\input\slices\7_2_10_H_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_10_H_W_resampled_1.csv,3600
7,7_2_11_E_W_resampled,7_pattern_aligned_resampled,1,1725387554,1725390778,data\input\slices\7_2_11_E_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_11_E_W_resampled_1.csv,3600
7,7_2_13_J_W_resampled,7_pattern_aligned_resampled,1,1725387636,1725390749,data\input\slices\7_2_13_J_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_13_J_W_resampled_1.csv,3600
7,7_2_14_J_W_resampled,7_pattern_aligned_resampled,1,1725387554,1725390778,data\input\slices\7_2_14_J_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_14_J_W_resampled_1.csv,3600
7,7_2_15_J_W_resampled,7_pattern_aligned_resampled,1,1725387554,1725390778,data\input\slices\7_2_15_J_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_15_J_W_resampled_1.csv,3600
7,7_2_16_M_W_resampled,7_pattern_aligned_resampled,1,1725387554,1725390778,data\input\slices\7_2_16_M_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_16_M_W_resampled_1.csv,3600
7,7_2_1_Q_W_resampled,7_pattern_aligned_resampled,1,1725387554,1725390778,data\input\slices\7_2_1_Q_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_1_Q_W_resampled_1.csv,3600
7,7_2_2_A_W_resampled,7_pattern_aligned_resampled,1,1725387562,1725390776,data\input\slices\7_2_2_A_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_2_A_W_resampled_1.csv,3600
7,7_2_3_A_W_resampled,7_pattern_aligned_resampled,1,1725387554,1725390778,data\input\slices\7_2_3_A_W_resampled_1.csv,data\input\labels\7_pattern_aligned_resampled_1.csv,data\input\masks\7_2_3_A_W_resampled_1.csv,3600
